"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11c+ epithelial_region",0.0124416433239963,0.0568685452894613,0.0822418377816114,0.0927117995266713,0.120761402547789,0.291044379491424,0
"M2 macrophages_tumor_med_dist",0.00644444444444444,0.0515763819456544,0.0814732979650249,0.0912914936075893,0.119320656475729,0.415366950417879,0
"Other immune_tumor_med_dist",0.011821645021645,0.0632966054510969,0.0813649887565727,0.0893832778904317,0.110976815117428,0.260809568990776,0
"CD8+ T cells_M1_contact",0.0136537037037037,0.0634815857560053,0.0805178842676109,0.0853169653188671,0.101395597969669,0.291837925743043,0
"CD56+CD45-_M1_med_dist",0.0172129815434163,0.0579041823178708,0.0803455235044355,0.0954522613805105,0.115949837195068,0.567070860513877,0
"CD4+ T cells_vascular_med_dist",0.0180364928767206,0.0601571680603705,0.0798563178777107,0.0832944613091966,0.101178899011267,0.384246402148652,0
"ATF6",0.0116459627329193,0.0568987642331789,0.0785184194933343,0.0861637538652099,0.10667218194695,0.251988845978383,0
"Neuroepithelial cells_tumor_med_dist",0.0141298701298701,0.0542456816816512,0.0768475140568427,0.088509000727427,0.114163823165339,0.326358340983324,0
"CD56+CD45-_vascular_med_dist",0.00378947368421053,0.0544209962188032,0.0755719412794613,0.0877022746839832,0.110382926001225,0.47937108680321,0
"B cells_vascular_contact",0.0074,0.0542151899441065,0.0754995476327122,0.0826653464685438,0.10147113511728,0.269775526445306,0
"Other immune_assort",0.0141047619047619,0.0546588858050639,0.0754914298195704,0.0829071393338391,0.100927745896085,0.33766821574856,0
"CD11b+ epithelial_prop",0.0150751515151515,0.0551169852758388,0.0753342686076114,0.0822226797763979,0.0994373692727589,0.348080688798762,0
"Tumor_M1_med_dist",0.0112832244008715,0.057653112115417,0.0751928172145284,0.0814583341968949,0.0999897023220173,0.282044215198545,0
"HLADR+_M1_med_dist",0.0215918546365915,0.0562601995739335,0.0746365936807538,0.0818914927741387,0.0968009580314387,0.538899605789245,0
"Monocytes_vascular_contact",0.0102235497835498,0.0568670732023096,0.0742915702927946,0.0806976680293068,0.0978954108629738,0.255157322241784,0
"B cells_vascular_med_dist",0.01,0.0545774828990672,0.0742489882352796,0.0812762989102121,0.0971857939217064,0.30883760256697,0
"Neuroepithelial cells_prop",0.00822222222222222,0.0511393036615598,0.0738752951283228,0.0821118219319729,0.100646836775061,0.31039768555119,0
"Neuroepithelial cells_vascular_med_dist",0.00685714285714286,0.0545265683447528,0.0736799502968474,0.0817966591414161,0.0986394686973754,0.285970487293823,0
"Dendritic cells_vascular_med_dist",0.0111228070175439,0.0491665434437459,0.0735036351068081,0.0824438226176124,0.105631173658988,0.336154333589003,0
"CD11c_low immune_M1_med_dist",0.00643793103448277,0.0503280850674785,0.0720229924091812,0.0811125040789458,0.101288421317293,0.336887433362124,0
"HLADR+_M1_contact",0.0214634744719144,0.0545970956666443,0.071425428900776,0.0764750180599891,0.0951184723264197,0.182527480336985,0
"Neuroepithelial cells_region",0,0.0497142887189078,0.0710055147814382,0.0822702733304784,0.103295929618286,0.469801877135071,0
"B cells_tumor_med_dist",0.0106261904761905,0.0505102271327993,0.0708525143476503,0.0773498944774688,0.0954849133915329,0.411479153948949,0
"CD11c_low immune_vascular_med_dist",0.00983657262277952,0.0508914364737682,0.0703040102395528,0.0777481028646786,0.0958237830906811,0.283230973319147,0
"Neutrophils_prop",0.00663636363636364,0.0500508055342887,0.0693596778926004,0.0795438239142485,0.0984173098116884,0.410187162152391,0
"Lymphatic endothelial cells_tumor_contact",0.00384,0.0496974892466503,0.0691194028925059,0.0738429063788072,0.093140773520274,0.186785955085103,0
"CD11c_low immune_M1_contact",0.00622792022792022,0.0473833230096802,0.0674975443144673,0.0767307231959857,0.0942849673444853,0.281400196948142,0
"CD8+ T cells_region",0.0117238095238095,0.0495278305525867,0.0671919684910128,0.073186361656047,0.0894751579445934,0.303156820177987,0
"HLADR+_prop",0.00749803921568627,0.0454335322012595,0.0670786004621453,0.0756735319106992,0.0922153694073891,0.452173313647226,0
